Person_ID,Mind_State,Timestamp,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
4,relax,2026-04-03 11:24:35,1020747,29557,14246,3073,3844,7515,6650,1914
4,relax,2026-04-03 11:24:36,365388,41032,3528,11269,4694,5813,8540,2271
4,relax,2026-04-03 11:24:37,2029443,279569,133623,15520,29806,25223,14447,13643
4,relax,2026-04-03 11:24:38,1190947,206052,6143,26442,40878,22397,11572,7061
4,relax,2026-04-03 11:24:39,117762,17091,607,682,2462,2752,839,627
4,relax,2026-04-03 11:24:40,2372229,212647,5162,37103,32309,45679,14274,7000
4,relax,2026-04-03 11:24:41,477918,280202,52352,8346,30615,28136,14514,22402
4,relax,2026-04-03 11:24:42,706551,20602,22681,16974,14315,7335,4309,1260
4,relax,2026-04-03 11:24:43,3220931,911293,37753,49228,3703,26148,19506,10965
4,relax,2026-04-03 11:24:44,197747,82091,8240,7283,5684,3504,4719,3153
4,relax,2026-04-03 11:24:45,430915,133200,24038,8989,3687,5459,5913,2329
4,relax,2026-04-03 11:24:46,1839862,549834,71305,51445,15366,26757,27935,12401
4,relax,2026-04-03 11:24:47,140309,15306,8120,6216,3193,6737,3442,2166
4,relax,2026-04-03 11:24:48,900570,334709,70675,29906,42734,29859,20315,4807
4,relax,2026-04-03 11:24:49,622046,608496,26920,47868,91825,40581,24617,10220
4,relax,2026-04-03 11:24:50,825699,168956,44964,13490,42821,22812,31667,6683
4,relax,2026-04-03 11:24:51,521900,128080,4890,22367,26277,38330,12335,17395
4,relax,2026-04-03 11:24:52,1294812,121173,26624,34240,9589,14218,26005,28088
